day,mean_S,sd_S,mean_I,sd_I,mean_R,sd_R
392,3934.8,617.2670086761482,729.9,94.30530207787896,994294.5,714.9370951349496
393,3878.0,605.6992653124156,726.6,86.25450712861328,994362.0,727.9396953044943
394,3823.7,589.1519413529925,726.9,96.26468719109828,994433.6,724.1483549660248
395,3776.5,571.4979002586099,727.5,109.30622123191343,994495.5,732.7855416150076
396,3720.1,556.9223374941968,731.3,116.54188088408391,994558.9,732.9501279077588
397,3677.4,542.4701282098397,718.0,126.80141955041356,994621.9,733.5835944185229
398,3636.1,524.3871565932942,718.6,134.75177178798057,994687.1,717.0106624032867
399,3589.7,509.0440157785965,705.5,133.7529438928355,994752.8,696.1061413319092
400,3544.1,492.14092493918855,701.9,120.41299763729828,994814.2,679.1778559405482
401,3500.7,477.25864057133634,692.0,114.23659658795863,994878.8,662.1007174138992
402,3462.8,465.73335719057104,691.3,110.77368821159652,994928.2,656.979269079322
403,3420.3,454.5657378201749,683.1,108.7321939445719,994992.9,647.72887074763
404,3385.4,445.6402585045476,672.8,110.84656061421121,995044.8,638.4297612110514
405,3363.8,419.57783544891885,654.0,123.58317037525781,995102.6,629.7391841071984
406,3337.3,397.98116789617063,645.9,127.54171866491372,995151.5,617.2316015889012
407,3314.7,383.6235263901316,635.2,132.64297945990205,995203.4,598.4059157461597
408,3293.1,363.678553120747,625.2,131.69115384109898,995258.7,578.8872169948131
409,3272.2,342.503664213976,619.0,125.40733630852702,995310.0,557.2019382593711
410,3251.0,335.0188054423214,616.6,119.68893014811353,995351.0,536.8781984770848
411,3234.4,329.62530242686165,600.6,116.85563743354447,995403.3,520.5039961422005
412,3218.8,315.74382020872554,583.0,118.30807242111588,995448.7,502.2294395990741
413,3204.1,288.7938538127153,562.4,117.8186742413952,995499.0,489.25923598844815
414,3196.3,277.698775654485,544.7,123.69967663660242,995539.1,474.36957111518024
415,3187.5,269.4725403450229,529.8,126.46011228842082,995578.7,463.0004427643672
416,3179.7,260.0288637824655,517.3,129.1472415501005,995608.5,450.09560095606355
417,3171.8,244.04663488767878,514.0,123.73843380292156,995628.8,428.56593425049556
418,3171.4,241.961649853856,510.1,122.2484764731242,995653.3,408.42626017434293
419,3164.7,238.08781993205784,509.0,127.86086187727658,995677.7,390.3649702521988
420,3168.5,236.17334735316769,500.0,133.34916572667413,995701.3,371.93441626179214
421,3163.4,235.89412879510164,484.8,127.45336401994258,995723.1,357.1314743900347
422,3165.4,237.66118740762025,471.9,130.74207432957456,995742.5,345.6805606336579
423,3169.9,233.89931594598562,459.1,128.93676744823406,995763.0,336.5346936052805
424,3173.0,237.60008417506927,445.6,127.83207735150047,995784.7,322.8721263906193
425,3176.6,244.4742113189037,434.2,117.09380854682284,995798.8,307.369419428804
426,3188.6,243.1535317448628,434.8,127.25706267237194,995807.0,298.68913605954936
427,3199.3,244.7088269760615,429.9,121.75914750030077,995815.3,289.9644978268892
428,3205.8,252.55407341795143,425.9,124.41579481721764,995820.6,285.6806608785411
429,3221.4,261.45982482974324,415.8,120.85015515091405,995825.5,272.5810888524734
430,3226.0,277.2980346125807,403.9,116.07794794878139,995827.3,271.6560509173319
431,3242.1,281.09018125861314,392.8,115.5255815826088,995833.3,270.2143778558055
432,3256.7,291.61928948545227,381.5,115.54847467621543,995837.8,270.18060626181153
433,3274.4,304.8049212201142,366.8,107.35157194936644,995844.1,275.35448062452156
434,3295.6,312.1336893063612,358.5,106.43519154866026,995839.5,276.49529833253945
435,3315.8,323.68805971181575,362.1,109.44537450253438,995826.5,282.543536468276
436,3335.0,329.33569499827985,352.9,100.62748133586571,995822.7,287.2385942034949
437,3352.5,336.27347501698677,348.4,96.0262464121138,995817.0,297.55570906974714
438,3375.2,338.7337597583093,341.9,101.37006461475696,995803.5,304.0204762840819
439,3396.7,339.193175049263,340.3,96.98767962994063,995790.7,312.72257673535506
440,3418.8,346.18544163497114,329.0,91.92932067626738,995785.0,321.1924656650588
441,3445.6,354.78957143636563,322.8,92.72087143680218,995770.1,330.04861763079697
442,3466.4,363.3310336318658,312.6,91.73134687771679,995760.3,341.5271731502488
443,3491.5,365.3954706889509,306.7,87.1860654003838,995741.6,346.3917435505644
444,3521.0,372.7631956081501,297.5,81.38212334413498,995728.6,354.69598249768774
445,3555.6,374.88696963218126,291.2,70.35310938402083,995712.4,365.57767984383287
446,3582.5,371.2528114371661,290.7,61.59715902539662,995691.0,381.1894542087963
447,3612.2,375.43089910128595,294.1,59.161558464935666,995668.6,388.6322683463121
448,3638.8,381.4015731483026,289.1,56.62057929763701,995641.5,397.7693427100686
449,3668.5,384.43731608677115,289.0,58.32495177880561,995617.9,403.49682774465526
450,3693.3,381.0065747464209,285.5,59.00550821745373,995597.9,402.73600534345076
451,3721.9,379.6136061839723,277.2,54.72440040786194,995578.0,404.20860950751654
452,3754.2,379.84386265938275,264.1,51.17509159737772,995557.5,409.16897487468424
453,3789.8,372.37126634583393,265.2,47.807530787523426,995535.3,416.67950513554183
454,3817.8,373.37348593599944,261.2,39.31106714399903,995512.1,425.4130816042215
455,3847.2,365.7618897588976,259.8,38.945603089437455,995487.2,428.9614901130404
456,3882.7,365.9776086046796,261.6,42.874701165139335,995462.1,436.1732339334912
457,3908.0,367.0351481806613,269.2,44.14702707997448,995426.0,444.15807996703154
458,3936.2,361.0658665673065,266.8,43.23609603097856,995404.0,451.4687143091977
459,3967.9,357.5173981780467,264.1,42.02487358696038,995371.1,449.3356095392396
460,3993.3,352.5232049099747,257.3,40.03011366459007,995346.7,451.9980199071673
461,4023.1,343.43280274312764,258.4,41.31149960967285,995314.1,457.8802135930313
462,4052.6,336.8952953070137,252.4,39.744685179279,995284.0,462.0889524756029
463,4079.2,333.3628053637658,244.1,41.135021575295184,995259.3,464.0838394083552
464,4106.8,331.4187079813087,247.1,40.89364253768549,995230.2,470.76954022111505
465,4138.5,329.31694459896835,257.1,35.584968736813586,995194.3,468.2194036987361
466,4163.0,331.0365538728314,253.3,32.42236882154048,995163.6,468.6015791693408
467,4195.4,334.2942416494787,257.1,34.607658112042195,995135.5,465.08993753896675
468,4224.6,329.74693326852946,267.0,41.352146256270665,995094.9,467.9614193499289
469,4253.1,320.5016224607919,267.3,43.58910414312274,995070.7,471.3181621792226
470,4271.1,303.427569610937,267.8,51.00941089642185,995044.2,467.7056339194558
471,4295.7,289.7747573547427,272.2,56.1245044521553,995013.4,460.8223518884474
472,4322.2,279.910271337084,266.0,52.86208471106678,994986.1,457.87235120718964
473,4338.6,275.700997459204,265.7,53.38923112388865,994960.8,455.4136142014202
474,4360.0,271.8113316254493,257.7,52.88676583040411,994932.0,451.6244014665284
475,4380.3,264.8626247698984,255.6,45.06706114225777,994908.1,453.3745581745848
476,4398.2,258.62900069404435,254.4,42.93530016198792,994886.0,456.69377048521255
477,4416.7,253.52122199137492,266.7,42.09287350609364,994857.6,451.93654421832275
478,4433.6,250.30828991465705,269.9,46.72782896732952,994828.9,454.4864024368606
479,4452.8,246.66122516520508,282.8,58.94879133620977,994785.9,456.2708515783142
480,4466.7,239.5107722003334,291.4,60.20166110665054,994762.8,453.9250598942517
481,4483.0,228.74352449850903,298.0,60.855566713325416,994739.8,446.1508265149803
482,4496.0,221.83687700650674,296.2,66.55493971148948,994719.2,434.02622040609486
483,4500.4,214.54053230100834,301.9,73.11696109658826,994691.4,429.01263384660365
484,4511.3,210.24654575045935,304.4,67.08979057949131,994675.5,425.9155432711983
485,4522.9,213.074376685701,300.7,69.31529412763103,994657.3,422.2388068380263
486,4535.3,214.91209830998346,304.3,69.26478181586945,994636.7,423.3254185611821
487,4545.3,218.20818041494232,311.7,63.95005863953527,994616.3,424.3623569545254
488,4557.0,215.79434654318447,317.6,67.18660580800314,994600.2,422.577756158556
489,4569.7,213.82471793504135,323.9,69.45998848257895,994576.0,415.4224356001972
490,4573.3,213.48772798453777,338.4,73.98810715243363,994560.4,411.53546627234937
491,4565.6,216.63157664569587,344.9,81.89316210771203,994546.2,408.99041553562114
492,4563.9,217.7381225233652,355.3,81.78025434051915,994524.1,405.835791915893
493,4558.3,228.14558948180436,357.1,83.27718775270932,994508.0,401.01521168155205
494,4563.7,233.50291218740722,359.0,85.59906541545882,994489.9,401.3984180337536
495,4567.0,242.94155675799888,351.5,78.09897566549769,994484.5,405.8941364444675
496,4562.6,249.81521170657322,350.3,69.99721423028205,994476.4,416.8779677555532
497,4569.1,246.9208172673985,350.1,73.14704368598912,994470.7,420.86649902314633
498,4571.5,254.2712134709708,363.8,74.72991368923157,994459.7,427.0086767268319
499,4580.2,263.23859899338476,378.0,81.76307234931916,994448.8,428.0686393558865
500,4578.5,267.78134737132086,393.7,92.12931129667692,994435.4,425.46755457966475
501,4570.4,271.18451283213057,401.9,97.82785901776651,994422.6,425.93994881907946
502,4562.1,283.59388216250363,404.1,104.92706991048591,994416.7,427.4098852389823
503,4547.3,300.4197230542629,404.1,100.26011170949292,994421.5,439.27673509986846
504,4536.4,315.71575823832427,393.6,84.26529534749167,994425.8,442.03434255722715
505,4530.9,318.1545064901643,390.3,79.23515633858496,994427.2,452.3520310554602
506,4532.6,323.7135153187151,389.7,77.48425646542657,994423.2,454.46975696959197
507,4527.2,336.8726168746875,394.2,72.85849298468918,994416.8,462.3729663377824
508,4528.9,346.5020779158474,397.9,77.56861478716763,994417.6,463.63675436703676
509,4530.5,346.6935967104094,413.7,83.78072570705031,994407.3,460.13086182085203
510,4524.5,356.1112887848404,424.9,92.28266359398172,994405.4,466.98997847919605
511,4516.2,364.85799977525505,434.0,88.70738413458037,994396.2,473.85985269908656
512,4506.6,378.58848371285677,437.2,78.24423301432509,994400.1,486.24694343512334
513,4492.8,380.10651138858435,433.9,70.81306376651133,994406.7,487.5971800574733
514,4478.0,379.2724614310931,427.7,67.34248287671015,994414.9,498.53173419552746
515,4460.8,386.1232445735429,419.8,56.80809801427962,994422.1,503.1521539256292
516,4453.3,385.4348323646943,421.4,60.096921718171224,994421.7,514.9502985725904
517,4444.4,388.1343066517053,426.8,65.23465336766955,994427.8,518.2647585935204
518,4434.6,387.5131481640333,430.3,68.83465696871018,994433.3,517.7429960897588
519,4424.3,393.6407118172611,441.1,75.45124253450038,994431.3,526.9700276106793
520,4411.9,396.04506056760766,451.6,75.45886296519448,994435.5,528.3346004190905
521,4405.3,398.62665490405936,462.4,68.73892638090881,994444.8,527.5385862664456
522,4391.3,404.34318344693287,467.2,66.8757056037542,994457.0,528.9848769104841
523,4372.7,407.5765081552174,470.6,58.74214841151114,994465.1,532.6510020642035
524,4343.1,405.8665913819466,463.1,52.73983314345998,994477.5,543.9800088238537
525,4323.7,400.7645318637866,464.1,48.08419698819977,994487.5,537.9652869842068
526,4305.7,389.70041057201877,456.8,47.37678756522016,994501.5,536.9352381805463
527,4288.9,397.11898720660537,455.8,45.94300817317038,994513.6,542.7760495821458
528,4279.0,392.30447359162247,457.2,56.488582917258604,994522.5,540.55679627584
529,4262.9,382.36041897665086,467.8,61.773457083119446,994528.0,540.5756191320507
530,4243.4,381.7599245599255,478.8,64.33474955263291,994545.2,541.725539364723
531,4222.6,381.488191167171,495.9,63.492440494912465,994556.4,545.317558859056
532,4196.8,376.3736972743977,497.9,61.143192589199984,994572.3,542.5252160038278
533,4179.3,374.220803804385,504.9,52.462272158190025,994581.3,542.4933271479015
534,4157.7,364.21094162586604,503.7,56.39867019708887,994598.2,545.8528739504814
535,4137.0,360.5656666960957,491.5,59.21021871265128,994618.8,545.4999175068682
536,4118.1,345.7581380097943,477.7,55.13991294878874,994643.5,542.6448654506924
537,4099.3,338.622813761861,481.4,53.38576589316669,994659.4,534.6169095717045
538,4078.4,332.09131274394997,487.8,52.455314316091936,994680.7,523.8896925880485
539,4057.0,330.8147517871596,500.4,55.95927090304161,994692.0,519.8942200101864
540,4039.7,329.71928969958674,507.8,63.03618008731176,994710.0,513.0898556783208
541,4022.3,320.92212450998136,517.0,65.01538279515087,994725.9,505.78363951397245
542,4004.7,309.7082659536229,520.8,68.9765177433596,994746.2,497.9186278901403
543,3980.3,300.69421344615193,514.7,79.86870475974929,994769.4,492.6778257644645
544,3956.6,293.78332151434324,507.3,77.70205917477348,994791.2,487.57108199728174
545,3935.1,287.8369156310566,509.1,68.06680541938192,994811.5,482.80353147010015
546,3921.3,278.85302580391703,507.0,64.78580091347177,994836.4,471.7417089891459
547,3905.2,270.6846135265173,501.1,70.32133388951037,994857.3,467.78286629589167
548,3893.5,263.8898444427144,501.6,62.72511458738038,994876.4,456.4463166682365
549,3883.1,259.8520540615371,499.3,73.35945746800476,994896.9,445.30920718080824
550,3872.0,251.48280259294074,498.5,76.58492018667904,994918.0,436.4708466782174
551,3859.7,244.72394651933843,499.7,81.88290419861767,994936.7,433.21450806730843
552,3844.8,237.19983136587595,498.8,81.29058986131174,994952.1,420.81027791630754
553,3844.7,224.63661767396695,494.5,85.1331310360426,994968.6,406.42052113543673
554,3831.9,215.48941969386806,492.0,78.76166580259714,994985.9,392.10290741079694
555,3820.4,214.75204306362255,484.2,77.97538073007404,995007.8,388.52433643209537
556,3814.4,205.6828626794172,475.3,75.21575632804606,995030.6,369.7488877603285
557,3806.6,197.11631084210154,470.6,74.42338342214764,995044.3,352.8078939026167
558,3797.1,191.901771747944,469.6,69.53445189256905,995056.7,347.5146183975575
559,3794.3,184.8486137356729,470.3,67.66394904230759,995071.6,340.5264160090962
560,3798.6,182.42982212346752,464.0,72.32565243397394,995086.4,329.2619625769123
561,3793.6,175.00811409760408,463.2,77.15413145127097,995099.0,317.9446492709069
562,3791.9,176.91379256575786,459.4,78.47063144896948,995109.6,309.65794031479317
563,3781.9,181.85788407435075,454.1,87.505942655342,995122.4,301.16912192321445
564,3787.9,190.1191468527039,445.7,85.25497052958261,995139.3,294.4041609760297
565,3781.2,196.1605464918978,444.1,84.75193213136795,995142.2,279.0321845235779
566,3783.9,201.93189445949344,432.7,77.20628212781651,995149.8,273.10613321564205
567,3787.9,204.52552407951435,424.4,81.03850936437566,995162.8,268.3500698714275
568,3784.5,216.5004618932717,421.2,76.40130888931158,995172.8,259.8529584207192
569,3788.3,217.27588453392613,416.0,78.67019766086774,995181.2,253.8230879963444
570,3795.8,222.76525761437756,414.6,74.54823941583061,995187.0,246.95789114745858
571,3794.5,233.6215957483383,409.4,79.10903867447765,995187.2,237.69551952024673
572,3810.5,229.74170278815293,411.8,81.7297987272696,995188.2,227.2592352358865
